,code,count,week,July 2019 Estimate,normalized_counts,state,deaths
893,IN,1029,43,6732219,0.0001528470776128,Indiana,1907
894,IN,949,44,6732219,0.0001409639228908,Indiana,1781
895,IN,846,45,6732219,0.0001256643611861,Indiana,1619
896,IN,866,46,6732219,0.0001286351498666,Indiana,1603
897,IN,705,47,6732219,0.0001047203009884,Indiana,1496
898,IN,774,48,6732219,0.0001149695219362,Indiana,1456
899,IN,996,49,6732219,0.00014794527629,Indiana,1429
900,WA,430,0,7614893,5.646829180659532e-05,Washington,1224
901,WA,343,1,7614893,4.50433118364237e-05,Washington,1294
902,WA,272,2,7614893,3.571947760789285e-05,Washington,1305
903,WA,147,3,7614893,1.9304276501324444e-05,Washington,1304
904,WA,779,4,7614893,0.0001022995332961,Washington,1251
905,WA,1031,5,7614893,0.0001353925787269,Washington,1231
906,WA,1059,6,7614893,0.0001390695837748,Washington,1157
907,WA,1048,7,7614893,0.0001376250460774,Washington,1211
908,WA,1537,8,7614893,0.0002018413128063,Washington,1138
909,WA,1610,9,7614893,0.0002114277902526,Washington,1114
910,WA,1165,10,7614893,0.0001529896743132,Washington,1058
911,WA,1261,11,7614893,0.000165596548763,Washington,1054
912,WA,1628,12,7614893,0.0002137915792119,Washington,1101
913,WA,2013,13,7614893,0.0002643503986201,Washington,1133
914,WA,2228,14,7614893,0.0002925845445234,Washington,1084
915,WA,2102,15,7614893,0.000276038021808,Washington,1126
916,WA,2043,16,7614893,0.0002682900468857,Washington,1162
917,WA,2035,17,7614893,0.0002672394740149,Washington,1180
918,WA,2086,18,7614893,0.0002739368760664,Washington,1180
919,WA,2227,19,7614893,0.0002924532229146,Washington,1229
920,WA,2223,20,7614893,0.0002919279364792,Washington,1234
921,WA,1928,21,7614893,0.0002531880618677,Washington,1174
922,WA,1657,22,7614893,0.0002175999058686,Washington,1199
923,WA,1826,23,7614893,0.0002397932577647,Washington,1118
924,WA,1676,24,7614893,0.0002200950164368,Washington,1240
925,WA,2227,25,7614893,0.0002924532229146,Washington,1146
926,WA,1731,26,7614893,0.0002273177049237,Washington,1178
927,WA,1368,27,7614893,0.0001796479609102,Washington,1168
928,WA,2494,28,7614893,0.0003275160924782,Washington,1143
929,WA,2094,29,7614893,0.0002749874489372,Washington,1162
930,WA,1627,30,7614893,0.000213660257603,Washington,1149
931,WA,1890,31,7614893,0.0002481978407313,Washington,1195
932,WA,2243,32,7614893,0.0002945543686562,Washington,1194
933,WA,2228,33,7614893,0.0002925845445234,Washington,1274
934,WA,3718,34,7614893,0.0004882537417137,Washington,1313
935,WA,2790,35,7614893,0.0003663872886986,Washington,1325
936,WA,2384,36,7614893,0.0003130707155044,Washington,1246
937,WA,2930,37,7614893,0.0003847723139379,Washington,1354
938,WA,2945,38,7614893,0.0003867421380707,Washington,1412
939,WA,2429,39,7614893,0.0003189801879028,Washington,1381
940,WA,1753,40,7614893,0.0002302067803185,Washington,1392
941,WA,1845,41,7614893,0.0002422883683329,Washington,1348
942,WA,1443,42,7614893,0.0001894970815742,Washington,1426
943,WA,1665,43,7614893,0.0002186504787394,Washington,1390
944,WA,1634,44,7614893,0.000214579508865,Washington,1306
945,WA,1642,45,7614893,0.0002156300817358,Washington,1327
946,WA,1533,46,7614893,0.0002013160263709,Washington,1341
947,WA,1288,47,7614893,0.000169142232202,Washington,1234
948,WA,1138,48,7614893,0.0001494439908741,Washington,1251
949,WA,1434,49,7614893,0.0001883151870945,Washington,1228
950,NV,337,0,3080156,0.0001094100428679,Nevada,508
951,NV,270,1,3080156,8.765789784673243e-05,Nevada,543
952,NV,183,2,3080156,5.941257520722976e-05,Nevada,593
953,NV,112,3,3080156,3.6361794662348274e-05,Nevada,588
954,NV,560,4,3080156,0.0001818089733117,Nevada,546
955,NV,702,5,3080156,0.0002279105344015,Nevada,565
956,NV,603,6,3080156,0.000195769305191,Nevada,547
957,NV,611,7,3080156,0.0001983665762383,Nevada,544
958,NV,935,8,3080156,0.0003035560536544,Nevada,514
959,NV,957,9,3080156,0.0003106985490345,Nevada,536
960,NV,820,10,3080156,0.0002662202823493,Nevada,543
961,NV,939,11,3080156,0.000304854689178,Nevada,562
962,NV,1015,12,3080156,0.0003295287641275,Nevada,543
963,NV,1203,13,3080156,0.0003905646337393,Nevada,519
964,NV,1473,14,3080156,0.000478222531586,Nevada,557
965,NV,1469,15,3080156,0.0004769238960624,Nevada,528
966,NV,1505,16,3080156,0.0004886116157753,Nevada,633
967,NV,1544,17,3080156,0.0005012733121309,Nevada,640
968,NV,1501,18,3080156,0.0004873129802516,Nevada,657
969,NV,1540,19,3080156,0.0004999746766072,Nevada,620
970,NV,1406,20,3080156,0.0004564703865648,Nevada,694
971,NV,1402,21,3080156,0.0004551717510411,Nevada,662
972,NV,1162,22,3080156,0.0003772536196218,Nevada,648
973,NV,1251,23,3080156,0.0004061482600231,Nevada,633
974,NV,1126,24,3080156,0.0003655658999089,Nevada,640
975,NV,1463,25,3080156,0.0004749759427769,Nevada,559
976,NV,1066,26,3080156,0.0003460863670541,Nevada,537
977,NV,1005,27,3080156,0.0003262821753183,Nevada,528
978,NV,1263,28,3080156,0.0004100441665941,Nevada,564
979,NV,1138,29,3080156,0.0003694618064799,Nevada,558
980,NV,1141,30,3080156,0.0003704357831226,Nevada,526
981,NV,1190,31,3080156,0.0003863440682874,Nevada,541
982,NV,1314,32,3080156,0.0004266017695207,Nevada,604
983,NV,1384,33,3080156,0.0004493278911847,Nevada,555
984,NV,2000,34,3080156,0.0006493177618276,Nevada,631
985,NV,1813,35,3080156,0.0005886065510967,Nevada,663
986,NV,1371,36,3080156,0.0004451073257328,Nevada,744
987,NV,1527,37,3080156,0.0004957541111554,Nevada,773
988,NV,1741,38,3080156,0.0005652311116709,Nevada,908
989,NV,1433,39,3080156,0.0004652361763495,Nevada,845
990,NV,1040,40,3080156,0.0003376452361503,Nevada,867
991,NV,1026,41,3080156,0.0003331000118175,Nevada,855
992,NV,749,42,3080156,0.0002431695018044,Nevada,885
993,NV,863,43,3080156,0.0002801806142286,Nevada,845
994,NV,1052,44,3080156,0.0003415411427213,Nevada,824
995,NV,1197,45,3080156,0.0003886166804538,Nevada,782
996,NV,957,46,3080156,0.0003106985490345,Nevada,719
997,NV,769,47,3080156,0.0002496626794227,Nevada,701
998,NV,966,48,3080156,0.0003136204789627,Nevada,637
999,NV,979,49,3080156,0.0003178410444146,Nevada,665
1000,MO,334,0,6137428,5.442019034683584e-05,Missouri,1272
1001,MO,279,1,6137428,4.5458781756788025e-05,Missouri,1343
1002,MO,199,2,6137428,3.2424005625809375e-05,Missouri,1301
1003,MO,135,3,6137428,2.1996184721026463e-05,Missouri,1466
1004,MO,506,4,6137428,8.244495902843993e-05,Missouri,1358
1005,MO,665,5,6137428,0.0001083515765887,Missouri,1448
1006,MO,608,6,6137428,9.90642985954377e-05,Missouri,1393
1007,MO,584,7,6137428,9.51538657561441e-05,Missouri,1427
1008,MO,897,8,6137428,0.0001461524273685,Missouri,1343
1009,MO,1084,9,6137428,0.0001766212165747,Missouri,1304
1010,MO,765,10,6137428,0.0001246450467524,Missouri,1244
1011,MO,679,11,6137428,0.0001106326624116,Missouri,1293
1012,MO,847,12,6137428,0.0001380056922867,Missouri,1263
1013,MO,1024,13,6137428,0.0001668451344765,Missouri,1228
1014,MO,1179,14,6137428,0.0001921000132302,Missouri,1284
1015,MO,1287,15,6137428,0.0002096969610071,Missouri,1284
1016,MO,1366,16,6137428,0.0002225688024364,Missouri,1295
1017,MO,1497,17,6137428,0.0002439132483509,Missouri,1367
1018,MO,1286,18,6137428,0.0002095340263054,Missouri,1355
1019,MO,1341,19,6137428,0.0002184954348955,Missouri,1366
1020,MO,1341,20,6137428,0.0002184954348955,Missouri,1355
1021,MO,1281,21,6137428,0.0002087193527972,Missouri,1380
1022,MO,1176,22,6137428,0.0001916112091253,Missouri,1402
1023,MO,1187,23,6137428,0.0001934034908433,Missouri,1382
1024,MO,1150,24,6137428,0.0001873749068828,Missouri,1410
1025,MO,1150,25,6137428,0.0001873749068828,Missouri,1369
1026,MO,1019,26,6137428,0.0001660304609683,Missouri,1445
1027,MO,950,27,6137428,0.0001547879665553,Missouri,1465
1028,MO,1359,28,6137428,0.0002214282595249,Missouri,1522
1029,MO,1264,29,6137428,0.0002059494628694,Missouri,1531
1030,MO,1134,30,6137428,0.0001847679516566,Missouri,1519
1031,MO,1232,31,6137428,0.000200735552417,Missouri,1577
1032,MO,1291,32,6137428,0.0002103486998136,Missouri,1611
1033,MO,1393,33,6137428,0.0002269680393806,Missouri,1790
1034,MO,1956,34,6137428,0.0003187002764024,Missouri,1839
1035,MO,1634,35,6137428,0.0002662353024752,Missouri,1858
1036,MO,1272,36,6137428,0.0002072529404825,Missouri,1908
1037,MO,1435,37,6137428,0.0002338112968494,Missouri,1962
1038,MO,1381,38,6137428,0.000225012822961,Missouri,2017
1039,MO,1381,39,6137428,0.000225012822961,Missouri,1890
1040,MO,971,40,6137428,0.0001582095952897,Missouri,1830
1041,MO,946,41,6137428,0.0001541362277488,Missouri,1833
1042,MO,740,42,6137428,0.0001205716792115,Missouri,1747
1043,MO,895,43,6137428,0.0001458265579653,Missouri,1781
1044,MO,1076,44,6137428,0.0001753177389616,Missouri,1719
1045,MO,1007,45,6137428,0.0001640752445486,Missouri,1608
1046,MO,919,46,6137428,0.0001497369908046,Missouri,1518
1047,MO,752,47,6137428,0.0001225268956311,Missouri,1419
1048,MO,720,48,6137428,0.0001173129851788,Missouri,1509
1049,MO,1024,49,6137428,0.0001668451344765,Missouri,1396
1050,AL,317,0,4903185,6.46518538460205e-05,Alabama,1059
1051,AL,270,1,4903185,5.50662477552856e-05,Alabama,1073
1052,AL,221,2,4903185,4.507274353303006e-05,Alabama,1156
1053,AL,103,3,4903185,2.1006753773312653e-05,Alabama,1135
1054,AL,339,4,4903185,6.913873329274747e-05,Alabama,1149
1055,AL,375,5,4903185,7.648089966011888e-05,Alabama,1139
1056,AL,432,6,4903185,8.810599640845695e-05,Alabama,1147
1057,AL,423,7,4903185,8.62704548166141e-05,Alabama,1171
1058,AL,558,8,4903185,0.0001138035786942,Alabama,1148
1059,AL,656,9,4903185,0.0001337905871387,Alabama,1153
1060,AL,484,10,4903185,9.871134782799344e-05,Alabama,1109
1061,AL,424,11,4903185,8.647440388237442e-05,Alabama,1173
1062,AL,561,12,4903185,0.0001144154258915,Alabama,1138
1063,AL,708,13,4903185,0.0001443959385583,Alabama,1090
1064,AL,901,14,4903185,0.00018375810825,Alabama,1151
1065,AL,954,15,4903185,0.0001945674087353,Alabama,1201
1066,AL,958,16,4903185,0.0001953832049983,Alabama,1265
1067,AL,872,17,4903185,0.0001778435853429,Alabama,1289
1068,AL,893,18,4903185,0.0001821265157239,Alabama,1333
1069,AL,891,19,4903185,0.0001817186175924,Alabama,1364
1070,AL,1013,20,4903185,0.0002066004036152,Alabama,1379
1071,AL,929,21,4903185,0.0001894686820913,Alabama,1305
1072,AL,863,22,4903185,0.0001760080437511,Alabama,1303
1073,AL,806,23,4903185,0.0001643829470028,Alabama,1216
1074,AL,626,24,4903185,0.0001276721151659,Alabama,1216
1075,AL,684,25,4903185,0.00013950116098,Alabama,1232
1076,AL,604,26,4903185,0.0001231852357192,Alabama,1200
1077,AL,593,27,4903185,0.0001209417959958,Alabama,1183
1078,AL,757,28,4903185,0.0001543894427805,Alabama,1103
1079,AL,800,29,4903185,0.0001631592526082,Alabama,1204
1080,AL,827,30,4903185,0.0001686658773837,Alabama,1190
1081,AL,629,31,4903185,0.0001282839623632,Alabama,1142
1082,AL,810,32,4903185,0.0001651987432658,Alabama,1169
1083,AL,962,33,4903185,0.0001961990012614,Alabama,1277
1084,AL,1187,34,4903185,0.0002420875410574,Alabama,1269
1085,AL,1065,35,4903185,0.0002172057550347,Alabama,1275
1086,AL,909,36,4903185,0.0001853897007761,Alabama,1326
1087,AL,1031,37,4903185,0.0002102714867988,Alabama,1355
1088,AL,1113,38,4903185,0.0002269953101912,Alabama,1598
1089,AL,934,39,4903185,0.0001904884274201,Alabama,1584
1090,AL,770,40,4903185,0.0001570407806354,Alabama,1626
1091,AL,739,41,4903185,0.0001507183595968,Alabama,1801
1092,AL,622,42,4903185,0.0001268563189029,Alabama,1803
1093,AL,571,43,4903185,0.0001164549165491,Alabama,1817
1094,AL,693,44,4903185,0.0001413367025718,Alabama,1778
1095,AL,647,45,4903185,0.0001319550455469,Alabama,1631
1096,AL,636,46,4903185,0.0001297116058235,Alabama,1499
1097,AL,566,47,4903185,0.0001154351712203,Alabama,1415
1098,AL,558,48,4903185,0.0001138035786942,Alabama,1325
1099,AL,694,49,4903185,0.0001415406516376,Alabama,1305
1100,SC,313,0,5148714,6.0791879292576746e-05,South Carolina,1067
1101,SC,293,1,5148714,5.690741416206066e-05,South Carolina,1039
1102,SC,234,2,5148714,4.544824202703821e-05,South Carolina,1048
1103,SC,136,3,5148714,2.6414362887509387e-05,South Carolina,1138
1104,SC,479,4,5148714,9.303293987586026e-05,South Carolina,1049
1105,SC,572,5,5148714,0.0001110957027327,South Carolina,1023
1106,SC,471,6,5148714,9.147915382365384e-05,South Carolina,1033
1107,SC,439,7,5148714,8.526400961482809e-05,South Carolina,1060
1108,SC,770,8,5148714,0.0001495519075248,South Carolina,1110
1109,SC,760,9,5148714,0.0001476096749596,South Carolina,1046
1110,SC,652,10,5148714,0.0001266335632548,South Carolina,1048
1111,SC,653,11,5148714,0.0001268277865113,South Carolina,1037
1112,SC,866,12,5148714,0.0001681973401513,South Carolina,1079
1113,SC,1101,13,5148714,0.0002138398054349,South Carolina,1052
1114,SC,1250,14,5148714,0.0002427790706572,South Carolina,1099
1115,SC,1163,15,5148714,0.0002258816473395,South Carolina,1197
1116,SC,1319,16,5148714,0.0002561804753575,South Carolina,1218
1117,SC,1183,17,5148714,0.00022976611247,South Carolina,1335
1118,SC,1096,18,5148714,0.0002128686891522,South Carolina,1352
1119,SC,1144,19,5148714,0.0002221914054655,South Carolina,1329
1120,SC,1120,20,5148714,0.0002175300473089,South Carolina,1368
1121,SC,984,21,5148714,0.0001911156844213,South Carolina,1319
1122,SC,881,22,5148714,0.0001711106889992,South Carolina,1181
1123,SC,919,23,5148714,0.0001784911727472,South Carolina,1240
1124,SC,916,24,5148714,0.0001779085029776,South Carolina,1243
1125,SC,884,25,5148714,0.0001716933587688,South Carolina,1186
1126,SC,679,26,5148714,0.000131877591181,South Carolina,1142
1127,SC,700,27,5148714,0.000135956279568,South Carolina,1152
1128,SC,1009,28,5148714,0.0001959712658345,South Carolina,1142
1129,SC,803,29,5148714,0.0001559612749902,South Carolina,1133
1130,SC,745,30,5148714,0.0001446963261117,South Carolina,1062
1131,SC,823,31,5148714,0.0001598457401207,South Carolina,1147
1132,SC,948,32,5148714,0.0001841236471864,South Carolina,1225
1133,SC,1115,33,5148714,0.0002165589310262,South Carolina,1185
1134,SC,1231,34,5148714,0.0002390888287832,South Carolina,1138
1135,SC,1390,35,5148714,0.0002699703265708,South Carolina,1192
1136,SC,866,36,5148714,0.0001681973401513,South Carolina,1214
1137,SC,1301,37,5148714,0.00025268445674,South Carolina,1287
1138,SC,1452,38,5148714,0.0002820121684754,South Carolina,1281
1139,SC,1247,39,5148714,0.0002421964008876,South Carolina,1367
1140,SC,897,40,5148714,0.0001742182611036,South Carolina,1420
1141,SC,866,41,5148714,0.0001681973401513,South Carolina,1496
1142,SC,743,42,5148714,0.0001443078795986,South Carolina,1380
1143,SC,806,43,5148714,0.0001565439447597,South Carolina,975
1144,SC,808,44,5148714,0.0001569323912728,South Carolina,893
1145,SC,860,45,5148714,0.0001670320006121,South Carolina,1554
1146,SC,760,46,5148714,0.0001476096749596,South Carolina,1499
1147,SC,556,47,5148714,0.0001079881306283,South Carolina,1367
1148,SC,606,48,5148714,0.0001176992934546,South Carolina,1248
1149,SC,770,49,5148714,0.0001495519075248,South Carolina,1236
1150,CO,301,0,5758736,5.2268414457617086e-05,Colorado,891
1151,CO,306,1,5758736,5.313666054495292e-05,Colorado,860
1152,CO,212,2,5758736,3.681363410303928e-05,Colorado,967
1153,CO,101,3,5758736,1.7538570964183807e-05,Colorado,1096
1154,CO,607,4,5758736,0.0001054050750025,Colorado,1106
1155,CO,747,5,5758736,0.0001297159654479,Colorado,1067
1156,CO,672,6,5758736,0.0001166922741379,Colorado,999
1157,CO,605,7,5758736,0.0001050577765676,Colorado,906
1158,CO,994,8,5758736,0.0001726073221623,Colorado,887
1159,CO,1035,9,5758736,0.0001797269400785,Colorado,847
1160,CO,822,10,5758736,0.000142739656758,Colorado,834
1161,CO,760,11,5758736,0.000131973405275,Colorado,820
1162,CO,891,12,5758736,0.0001547214527632,Colorado,816
1163,CO,1231,13,5758736,0.000213762186702,Colorado,863
1164,CO,1358,14,5758736,0.0002358156373204,Colorado,877
1165,CO,1407,15,5758736,0.0002443244489763,Colorado,788
1166,CO,1467,16,5758736,0.0002547434020243,Colorado,815
1167,CO,1410,17,5758736,0.0002448453966287,Colorado,808
1168,CO,1325,18,5758736,0.0002300852131439,Colorado,833
1169,CO,1395,19,5758736,0.0002422406583666,Colorado,813
1170,CO,1443,20,5758736,0.0002505758208051,Colorado,841
1171,CO,1304,21,5758736,0.0002264385795771,Colorado,836
1172,CO,1228,22,5758736,0.0002132412390496,Colorado,863
1173,CO,1154,23,5758736,0.0002003911969571,Colorado,817
1174,CO,978,24,5758736,0.0001698289346828,Colorado,743
1175,CO,1320,25,5758736,0.0002292169670566,Colorado,850
1176,CO,1085,26,5758736,0.0001884094009518,Colorado,804
1177,CO,1014,27,5758736,0.0001760803065117,Colorado,838
1178,CO,1542,28,5758736,0.0002677670933343,Colorado,782
1179,CO,1206,29,5758736,0.0002094209562654,Colorado,801
1180,CO,1151,30,5758736,0.0001998702493047,Colorado,867
1181,CO,1406,31,5758736,0.0002441507997588,Colorado,869
1182,CO,1560,32,5758736,0.0002708927792487,Colorado,907
1183,CO,1739,33,5758736,0.0003019759891754,Colorado,1007
1184,CO,2292,34,5758736,0.0003980040064347,Colorado,1040
1185,CO,2120,35,5758736,0.0003681363410303,Colorado,1132
1186,CO,1578,36,5758736,0.0002740184651631,Colorado,1216
1187,CO,1900,37,5758736,0.0003299335131876,Colorado,1256
1188,CO,1864,38,5758736,0.0003236821413587,Colorado,1258
1189,CO,1774,39,5758736,0.0003080537117867,Colorado,1201
1190,CO,1209,40,5758736,0.0002099419039178,Colorado,1100
1191,CO,1104,41,5758736,0.0001917087360837,Colorado,1095
1192,CO,930,42,5758736,0.0001614937722444,Colorado,1082
1193,CO,962,43,5758736,0.0001670505472034,Colorado,1007
1194,CO,978,44,5758736,0.0001698289346828,Colorado,985
1195,CO,981,45,5758736,0.0001703498823352,Colorado,936
1196,CO,931,46,5758736,0.0001616674214619,Colorado,949
1197,CO,769,47,5758736,0.0001335362482322,Colorado,851
1198,CO,827,48,5758736,0.0001436079028453,Colorado,894
1199,CO,1084,49,5758736,0.0001882357517344,Colorado,873
1200,WI,288,0,5822434,4.946384965462897e-05,Wisconsin,1115
1201,WI,177,1,5822434,3.0399657600240725e-05,Wisconsin,1146
1202,WI,144,2,5822434,2.473192482731449e-05,Wisconsin,1221
1203,WI,83,3,5822434,1.4255206671299323e-05,Wisconsin,1171
1204,WI,422,4,5822434,7.247827970226884e-05,Wisconsin,1152
1205,WI,488,5,5822434,8.381374524812132e-05,Wisconsin,1026
1206,WI,462,6,5822434,7.934825882096732e-05,Wisconsin,1162
1207,WI,522,7,5822434,8.965322749901502e-05,Wisconsin,1080
1208,WI,780,8,5822434,0.0001339645928146,Wisconsin,1022
1209,WI,693,9,5822434,0.0001190223882314,Wisconsin,1078
1210,WI,529,10,5822434,9.085547384478724e-05,Wisconsin,1139
1211,WI,525,11,5822434,9.01684759329174e-05,Wisconsin,1043
1212,WI,653,12,5822434,0.0001121524091127,Wisconsin,1026
1213,WI,825,13,5822434,0.0001416933193231,Wisconsin,1085
1214,WI,944,14,5822434,0.0001621315072012,Wisconsin,1034
1215,WI,976,15,5822434,0.0001676274904962,Wisconsin,1066
1216,WI,1084,16,5822434,0.0001861764341167,Wisconsin,1049
1217,WI,1036,17,5822434,0.0001779324591742,Wisconsin,1039
1218,WI,996,18,5822434,0.0001710624800555,Wisconsin,1101
1219,WI,1174,19,5822434,0.0002016338871338,Wisconsin,1057
1220,WI,1115,20,5822434,0.0001915006679337,Wisconsin,1099
1221,WI,960,21,5822434,0.0001648794988487,Wisconsin,1126
1222,WI,845,22,5822434,0.0001451283088825,Wisconsin,1061
1223,WI,898,23,5822434,0.0001542310312147,Wisconsin,1082
1224,WI,807,24,5822434,0.0001386018287197,Wisconsin,1039
1225,WI,1030,25,5822434,0.0001769019623064,Wisconsin,1066
1226,WI,773,26,5822434,0.0001327623464688,Wisconsin,1140
1227,WI,702,27,5822434,0.0001205681335331,Wisconsin,1102
1228,WI,1195,28,5822434,0.0002052406261711,Wisconsin,1157
1229,WI,1000,29,5822434,0.0001717494779674,Wisconsin,1163
1230,WI,976,30,5822434,0.0001676274904962,Wisconsin,1244
1231,WI,1065,31,5822434,0.0001829131940353,Wisconsin,1387
1232,WI,1176,32,5822434,0.0002019773860897,Wisconsin,1454
1233,WI,1298,33,5822434,0.0002229308224017,Wisconsin,1601
1234,WI,1521,34,5822434,0.0002612309559885,Wisconsin,1716
1235,WI,1355,35,5822434,0.0002327205426459,Wisconsin,1657
1236,WI,997,36,5822434,0.0001712342295335,Wisconsin,1636
1237,WI,1165,37,5822434,0.000200088141832,Wisconsin,1652
1238,WI,1182,38,5822434,0.0002030078829575,Wisconsin,1569
1239,WI,1100,39,5822434,0.0001889244257642,Wisconsin,1500
1240,WI,816,40,5822434,0.0001401475740214,Wisconsin,1404
1241,WI,775,41,5822434,0.0001331058454247,Wisconsin,1403
1242,WI,633,42,5822434,0.0001087174195534,Wisconsin,1378
1243,WI,717,43,5822434,0.0001231443757026,Wisconsin,1257
1244,WI,740,44,5822434,0.0001270946136959,Wisconsin,1276
1245,WI,796,45,5822434,0.000136712584462,Wisconsin,1190
1246,WI,687,46,5822434,0.0001179918913636,Wisconsin,1156
1247,WI,501,47,5822434,8.604648846169832e-05,Wisconsin,1144
1248,WI,589,48,5822434,0.0001011604425228,Wisconsin,1125
1249,WI,642,49,5822434,0.0001102631648551,Wisconsin,1104
1250,KY,285,0,4467673,6.379159799743625e-05,Kentucky,949
1251,KY,260,1,4467673,5.819584378713482e-05,Kentucky,937
1252,KY,189,2,4467673,4.230390182987878e-05,Kentucky,1048
1253,KY,111,3,4467673,2.484514869373833e-05,Kentucky,1026
1254,KY,431,4,4467673,9.647080258559658e-05,Kentucky,960
1255,KY,450,5,4467673,0.0001007235757854,Kentucky,975
1256,KY,458,6,4467673,0.0001025142171327,Kentucky,998
1257,KY,435,7,4467673,9.73661232592448e-05,Kentucky,1006
1258,KY,674,8,4467673,0.0001508615335097,Kentucky,995
1259,KY,667,9,4467673,0.0001492947223308,Kentucky,998
1260,KY,534,10,4467673,0.000119525309932,Kentucky,987
1261,KY,502,11,4467673,0.0001123627445428,Kentucky,918
1262,KY,634,12,4467673,0.0001419083267732,Kentucky,1002
1263,KY,805,13,4467673,0.0001801832855717,Kentucky,966
1264,KY,845,14,4467673,0.0001891364923081,Kentucky,937
1265,KY,926,15,4467673,0.0002072667359495,Kentucky,993
1266,KY,1147,16,4467673,0.0002567332031686,Kentucky,1047
1267,KY,1156,17,4467673,0.0002587476746843,Kentucky,936
1268,KY,1074,18,4467673,0.0002403936008745,Kentucky,968
1269,KY,1120,19,4467673,0.0002506897886215,Kentucky,1031
1270,KY,1196,20,4467673,0.0002677008814208,Kentucky,1007
1271,KY,1019,21,4467673,0.0002280829416118,Kentucky,1015
1272,KY,837,22,4467673,0.0001873458509608,Kentucky,1078
1273,KY,824,23,4467673,0.0001844360587715,Kentucky,1007
1274,KY,778,24,4467673,0.0001741398710245,Kentucky,1055
1275,KY,918,25,4467673,0.0002054760946022,Kentucky,1020
1276,KY,768,26,4467673,0.0001719015693404,Kentucky,1017
1277,KY,609,27,4467673,0.0001363125725629,Kentucky,1069
1278,KY,860,28,4467673,0.0001924939448343,Kentucky,1008
1279,KY,813,29,4467673,0.000181973926919,Kentucky,1068
1280,KY,739,30,4467673,0.0001654104944565,Kentucky,1127
1281,KY,851,31,4467673,0.0001904794733186,Kentucky,1183
1282,KY,1000,32,4467673,0.000223830168412,Kentucky,1125
1283,KY,1073,33,4467673,0.0002401697707061,Kentucky,1181
1284,KY,1411,34,4467673,0.0003158243676294,Kentucky,1187
1285,KY,1298,35,4467673,0.0002905315585988,Kentucky,1289
1286,KY,1020,36,4467673,0.0002283067717802,Kentucky,1332
1287,KY,1283,37,4467673,0.0002871741060726,Kentucky,1357
1288,KY,1325,38,4467673,0.0002965749731459,Kentucky,1410
1289,KY,1033,39,4467673,0.0002312165639696,Kentucky,1382
1290,KY,821,40,4467673,0.0001837645682662,Kentucky,1485
1291,KY,781,41,4467673,0.0001748113615298,Kentucky,1408
1292,KY,615,42,4467673,0.0001376555535734,Kentucky,1292
1293,KY,774,43,4467673,0.0001732445503509,Kentucky,1397
1294,KY,759,44,4467673,0.0001698870978247,Kentucky,1316
1295,KY,648,45,4467673,0.000145041949131,Kentucky,1255
1296,KY,719,46,4467673,0.0001609338910882,Kentucky,1166
1297,KY,592,47,4467673,0.0001325074596999,Kentucky,1162
1298,KY,586,48,4467673,0.0001311644786894,Kentucky,1137
1299,KY,688,49,4467673,0.0001539951558674,Kentucky,1109
1300,OK,281,0,3956971,7.101391443101301e-05,Oklahoma,827
1301,OK,214,1,3956971,5.408177113251525e-05,Oklahoma,856
1302,OK,145,2,3956971,3.664419072062949e-05,Oklahoma,784
1303,OK,101,3,3956971,2.5524574226093644e-05,Oklahoma,857
1304,OK,268,4,3956971,6.772857319399106e-05,Oklahoma,799
1305,OK,379,5,3956971,9.578033298702468e-05,Oklahoma,780
1306,OK,396,6,3956971,0.0001000765484508,Oklahoma,759
1307,OK,310,7,3956971,7.834275257513892e-05,Oklahoma,776
1308,OK,480,8,3956971,0.0001213049072131,Oklahoma,733
1309,OK,533,9,3956971,0.0001346989907179,Oklahoma,815
1310,OK,428,10,3956971,0.000108163542265,Oklahoma,740
1311,OK,402,11,3956971,0.0001015928597909,Oklahoma,789
1312,OK,762,12,3956971,0.0001925715402008,Oklahoma,770
1313,OK,1061,13,3956971,0.0002681343886523,Oklahoma,741
1314,OK,915,14,3956971,0.000231237479375,Oklahoma,765
1315,OK,829,15,3956971,0.0002095036834993,Oklahoma,781
1316,OK,949,16,3956971,0.0002398299103026,Oklahoma,768
1317,OK,979,17,3956971,0.0002474114670034,Oklahoma,794
1318,OK,835,18,3956971,0.0002110199948394,Oklahoma,904
1319,OK,861,19,3956971,0.0002175906773135,Oklahoma,881
1320,OK,895,20,3956971,0.0002261831082411,Oklahoma,814
1321,OK,889,21,3956971,0.0002246667969009,Oklahoma,860
1322,OK,680,22,3956971,0.0001718486185519,Oklahoma,877
1323,OK,746,23,3956971,0.0001885280432937,Oklahoma,814
1324,OK,657,24,3956971,0.0001660360917479,Oklahoma,828
1325,OK,802,25,3956971,0.0002026802824685,Oklahoma,802
1326,OK,704,26,3956971,0.0001779138639125,Oklahoma,793
1327,OK,625,27,3956971,0.0001579490979337,Oklahoma,909
1328,OK,761,28,3956971,0.0001923188216441,Oklahoma,851
1329,OK,717,29,3956971,0.0001811992051495,Oklahoma,970
1330,OK,654,30,3956971,0.0001652779360778,Oklahoma,862
1331,OK,620,31,3956971,0.0001566855051502,Oklahoma,945
1332,OK,725,32,3956971,0.0001832209536031,Oklahoma,1025
1333,OK,1025,33,3956971,0.0002590365206113,Oklahoma,1028
